Mon Jul 15 12:14:02 2019

<permalloy> : Rectangle : 0m, 0m, 0m; 640nm, 320nm, 10nm. Cells : 128, 64, 2. Cellsize : 5nm, 5nm, 5nm
<permalloy2> : Rectangle : 0m, 0m, 11nm; 640nm, 320nm, 31nm. Cells : 128, 64, 4. Cellsize : 5nm, 5nm, 5nm
<permalloy0> : Rectangle : 0m, 0m, -21nm; 640nm, 320nm, -1000pm. Cells : 128, 64, 4. Cellsize : 5nm, 5nm, 5nm
<supermesh> : Rectangle : 0m, 0m, -21nm; 640nm, 320nm, 31nm. Cells : 128, 64, 52. Cellsize : 5nm, 5nm, 1000pm

Saved data (dataname (unit) <meshname> (cells_rectangle)) : 

time (s)	<M> (A/m) <permalloy0> (0m, 0m, 0m; 640nm, 320nm, 20nm)			<M> (A/m) <permalloy> (0m, 0m, 0m; 640nm, 320nm, 10nm)			<M> (A/m) <permalloy2> (0m, 0m, 0m; 640nm, 320nm, 20nm)			

2.4705e-09	699817	14600.7	780.748	-770994	-36792.4	-3838.32	699817	14600.6	780.772
2.4805e-09	701555	15334	-2353.2	-772015	-40743.9	-3448.98	701555	15333.6	-2353.11
2.4905e-09	704064	19288.6	-5045.26	-771122	-42560.2	-3266.12	704064	19288	-5045.23
2.5005e-09	706461	24955.1	-6386.19	-769485	-44093.1	-3916.71	706461	24954.5	-6386.34
2.5105e-09	707557	30520.4	-6483.64	-769010	-47083.3	-4813.62	707557	30519.9	-6483.96
2.5205e-09	707017	34953.7	-5861.68	-769889	-51701.6	-4934.15	707018	34953.6	-5862.05
2.5305e-09	705432	37860.3	-4834.67	-770901	-56472.9	-3853.51	705432	37860.9	-4835.02
2.5405e-09	703807	39223.8	-3324.61	-771107	-59784.2	-2473.47	703807	39225	-3324.8
2.5505e-09	702977	39153.3	-1456.81	-770412	-61587	-1578.34	702977	39154.8	-1456.79
2.5605e-09	703298	37874.9	20.9207	-769169	-62323.3	-687.948	703298	37876.3	21.1022
2.5705e-09	704650	36198.9	311.378	-767886	-60910.1	1182.81	704650	36200	311.612
2.5805e-09	706792	35585.8	-638.534	-766910	-55002.7	4237.96	706791	35586.7	-638.339
2.5905e-09	709500	37013.3	-1907.7	-766731	-43852.4	7236.62	709500	37014.2	-1907.61
2.6005e-09	712352	40039.1	-2359.17	-767456	-29896.8	8335.92	712352	40039.9	-2359.16
2.6105e-09	714961	43062.1	-1528.87	-768857	-17347	6838.03	714961	43063.1	-1528.88
2.6205e-09	716955	44440.6	209.241	-770723	-9427.2	3376.84	716955	44441.8	209.221
2.6305e-09	718238	43467.5	1978.9	-772539	-7628.37	-403.603	718238	43468.6	1978.83
2.6405e-09	718963	40719.7	3106.36	-774066	-11029.9	-2827.8	718962	40721	3106.24
2.6505e-09	719272	37398.2	3401.98	-775588	-16994.7	-3390.8	719271	37399.5	3401.86
2.6605e-09	719164	34687.5	2942.71	-777363	-23025.6	-2684.67	719163	34688.9	2942.59
2.6705e-09	718722	33419.2	2184.95	-779248	-27697.6	-1351.99	718721	33420.7	2184.88
2.6805e-09	718071	33460	1632.09	-780501	-30756.3	203.583	718070	33461.5	1632.08
2.6905e-09	717277	34249.6	1466.58	-780820	-32199.3	1754.07	717276	34251.1	1466.59
2.7005e-09	716175	35144.4	1862.76	-780357	-32029.9	2942.49	716174	35145.9	1862.73
2.7105e-09	714531	35256.8	2829.65	-779534	-31020.8	3508.69	714531	35258.3	2829.6
2.7205e-09	712418	33745	4095.41	-778733	-29551.2	3848.66	712418	33746.5	4095.39
2.7305e-09	710167	30319.2	5132.22	-778429	-26939.6	4510.46	710167	30320.5	5132.3
2.7405e-09	708050	25461.8	5389.59	-778909	-22186.9	5590.51	708050	25462.8	5389.81
2.7505e-09	706344	20301.3	4672.11	-779739	-14760.3	6803.06	706344	20302	4672.4
2.7605e-09	705457	15956.6	3226.84	-780129	-5052.31	7831.46	705457	15956.9	3227.09
2.7705e-09	705582	13171.1	1519.32	-779710	5913	8409.47	705582	13171.1	1519.45
2.7805e-09	706390	12069.4	171.194	-778525	17405.5	8319.98	706390	12069.3	171.146
2.7905e-09	707197	12054.6	-457.819	-776882	28663.7	7353.07	707197	12054.5	-457.971
2.8005e-09	707406	12312.3	-523.124	-775037	38243.7	5579.83	707407	12312.4	-523.256
2.8105e-09	706872	12140.3	-357.146	-773007	44695.5	3629.98	706872	12140.7	-357.166
2.8205e-09	705931	11400.9	-216.437	-770556	47912.5	2044.49	705932	11401.2	-216.332
2.8305e-09	705011	10413.5	-120.11	-767503	48629.9	679.88	705012	10413.7	-119.941
2.8405e-09	704344	9420.81	-40.5709	-764489	47468.5	-622.179	704345	9420.72	-40.408
2.8505e-09	704007	8611.03	-158.327	-762678	45171.2	-1454.13	704008	8610.7	-158.2
2.8605e-09	704017	8339.97	-631.103	-762560	42786.6	-1448.3	704017	8339.44	-631.015
2.8705e-09	704427	8865.41	-1210.6	-763728	41341.8	-960.698	704427	8864.72	-1210.54
2.8805e-09	705174	10068	-1449.16	-765586	41180.4	-771.054	705175	10067.1	-1449.1
2.8905e-09	705908	11560.4	-1154.29	-767863	41613.4	-1117.98	705908	11559.4	-1154.21
2.9005e-09	706303	12887.4	-529.94	-770338	41528.2	-1527.04	706302	12886.3	-529.84
2.9105e-09	706406	13762.3	110.212	-772414	40228.9	-1651.95	706406	13761.1	110.32
2.9205e-09	706576	14103	632.549	-773547	37516.8	-1656.76	706575	14101.6	632.624
2.9305e-09	707112	13913.7	957.634	-773767	33478.1	-1745.48	707111	13912.3	957.641
2.9405e-09	707866	13433.2	930.942	-773227	28507.7	-1714.5	707866	13431.9	930.889
2.9505e-09	708432	13169.3	553.787	-772010	23585.7	-1095.91	708432	13168.1	553.706
2.9605e-09	708685	13518.5	77.6687	-770297	20167.6	160.789	708684	13517.4	77.6056
2.9705e-09	708906	14489.8	-232.274	-768273	19253.5	1588.74	708905	14488.9	-232.293
2.9805e-09	709306	15826.7	-298.308	-766124	20785.5	2707.42	709305	15825.8	-298.317
2.9905e-09	709639	17267.5	-222.285	-764087	23973.4	3344.61	709638	17266.7	-222.345
